item_id,judge_provider,paper_model_label,judge_model_requested,actual_api_model,judge_model_returned,judge_model,fa,cc,lc,tf,mq,risk,parse_success,retry_count,error_message,http_status,usage_prompt_tokens,usage_completion_tokens,system_fingerprint_or_backend_id
ri_6f6d586340c0a80e1212,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,4,4,3,2,True,0,,200,909,118,
ri_60f001d7c4f49be39627,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,5,5,5,5,1,True,0,,200,892,117,
ri_1453d4bfb2b3a504e9cc,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,4,3,4,2,True,0,,200,867,116,
ri_cc0aac3e034b7d0735d1,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,3,4,4,4,2,True,0,,200,870,114,
ri_85f954ccb6b53e48b577,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,3,4,5,4,2,True,0,,200,870,116,
ri_1550424833c902ceb3e4,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,897,116,
ri_d67713b4bfbec55b73a6,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,2,5,3,2,2,True,0,,200,886,115,
ri_149d8f476439bfeb6d9f,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,4,4,4,1,True,0,,200,880,116,
ri_2d73a117d97765f869b8,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,873,118,
ri_da71419ba700764c8349,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1,1,1,1,1,1,True,0,,200,863,115,
ri_c6cb04e17c0e43d3c141,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,3,5,5,4,2,True,0,,200,897,116,
ri_10fe7a1bac4bcf8d3b34,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1,1,1,1,1,1,True,0,,200,875,114,
ri_00b32674eea5c709545c,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,3,4,4,4,2,True,0,,200,882,116,
ri_9a85eee3123b407b034d,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,868,116,
ri_28ac97ef820453daead5,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,1,3,5,5,1,True,0,,200,877,113,
ri_b41f719c69fefad06cad,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1,1,1,1,1,1,True,0,,200,868,112,
ri_6a634563e3671e562810,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,4,5,5,5,1,True,0,,200,890,118,
ri_a294725a881e768948f6,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,879,117,
ri_92d219ce87fdac6464de,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,5,5,5,5,1,True,0,,200,903,114,
ri_74ac56f509eb401c2c72,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,1,5,3,3,3,True,0,,200,873,116,
ri_fcb289b7f82f6824b153,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,883,116,
ri_45c02778020f95480cd3,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,1,3,3,1,3,True,0,,200,869,117,
ri_aaee60e11a45a45cc6d8,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,3,5,5,4,2,True,0,,200,897,114,
ri_579e9fcb0aedac7ceffa,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1,1,1,1,1,1,True,0,,200,852,111,
ri_7223281396701e2d4391,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,4,3,3,2,True,0,,200,889,118,
ri_5e1cc72838fd89127ad2,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1,1,1,1,1,1,True,0,,200,865,115,
ri_78b85910697485ff9837,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,3,3,3,3,3,True,0,,200,876,117,
ri_0246266c6c626f31132a,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,4,1,True,0,,200,900,118,
ri_227cb8adc39ddfaba419,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,3,4,4,4,2,True,0,,200,859,111,
ri_21f90296706236f98dbc,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,866,116,
ri_65f75b27df9d490cff82,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,4,5,5,5,1,True,0,,200,864,115,
ri_77e7a4a8ad09bb2148cf,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,1,3,3,3,3,True,0,,200,856,115,
ri_9964122ad3db0c6137f9,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,3,5,5,5,1,True,0,,200,865,116,
ri_93afe8e49e3e1afd4e55,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,2,2,4,3,3,2,True,0,,200,867,114,
ri_4a64f56fb2fd8c4efe8a,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,3,4,4,2,True,0,,200,861,114,
ri_398d752a18c2f017208d,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1,1,1,1,1,1,True,0,,200,879,118,
ri_25f298b0a26bfc8fa083,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,5,5,5,5,1,True,0,,200,873,116,
ri_f893942acf99ad0527fa,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,855,113,
ri_63d4694f28239eb511b8,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,2,4,2,2,2,True,0,,200,881,117,
ri_c04bacb6586fa9d03ab8,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1,1,1,1,1,1,True,0,,200,859,113,
ri_6fc464d4f5c64a549108,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,3,4,4,4,3,True,0,,200,869,117,
ri_4ded097380a98748b59f,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,4,2,4,2,True,0,,200,873,116,
ri_b40e1d7b5314aea3ce9a,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,862,114,
ri_9e311dd5cdf164d7c782,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,3,5,5,4,2,True,0,,200,877,115,
ri_338dafcff46b040676d2,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,4,3,4,2,True,0,,200,871,114,
ri_55d4ae5aa1f95d9f13d7,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,3,5,3,3,1,True,0,,200,882,116,
ri_bd623a463b50cc3bf610,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,4,3,4,2,True,0,,200,865,114,
ri_db429b5476d0ac071049,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,3,4,3,2,True,0,,200,877,115,
ri_55cbac6a1c6d940b9a70,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,4,5,5,5,1,True,0,,200,892,116,
ri_f4e48da26e76089eae2e,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,3,4,4,4,2,True,0,,200,863,115,
ri_4abf0772c3e17b65390b,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,3,4,5,4,2,True,0,,200,870,117,
ri_8c4474d997cbb6ec04ff,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,3,5,5,5,1,True,0,,200,869,115,
ri_da55d6e7bd94ddec2d8b,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,4,3,3,2,True,0,,200,871,113,
ri_8b3f5e0465bff3d88f86,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,903,116,
ri_41abf7f4b0260a1e37b3,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1,1,1,1,1,1,True,0,,200,866,117,
ri_fc0cc1b05309516610e1,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1,1,1,1,1,1,True,0,,200,879,115,
ri_a65e378282a481c81499,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,5,5,5,5,1,True,0,,200,898,117,
ri_4ba4cfa8500dceb27821,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,888,114,
ri_a77af7758be8a7c1d9df,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,3,5,5,3,2,True,0,,200,875,114,
ri_2525475affad01ce958b,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,3,4,3,5,2,True,0,,200,867,114,
ri_b442d309b3ddecbaa23e,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,3,5,4,3,2,True,0,,200,853,114,
ri_62fa1f396601ce1b4004,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,3,5,5,3,3,True,0,,200,885,116,
ri_a6c13f9300c14229a6e6,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,4,5,1,True,0,,200,868,117,
ri_61fb675c540c95a24300,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,4,4,3,3,True,0,,200,897,117,
ri_84d836eff2ae5cd73801,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,4,5,3,2,True,0,,200,888,114,
ri_bd146a53192094969db9,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,873,115,
ri_40b9067d10585bdcf395,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,4,5,5,5,1,True,0,,200,906,117,
ri_92b41686d55db3dc1557,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,866,116,
ri_7926a44c4df1afdd51c8,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,2,2,3,4,1,3,True,0,,200,879,115,
ri_6459a6380dee1bc89c1d,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,3,4,4,5,2,True,1,,200,864,115,
ri_acc9a567dd12e9ac409d,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,2,5,5,4,1,True,0,,200,888,113,
ri_cb10d254bd717c5796af,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1,1,1,1,1,1,True,0,,200,878,114,
ri_622c7629e0a8a8e0124c,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,4,3,2,2,True,0,,200,869,118,
ri_d8518cc499f8f332a188,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,871,116,
ri_dea1ff2be37c38cc9538,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,3,2,2,3,True,0,,200,869,113,
ri_86864e134fb681d3ef93,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,891,116,
ri_8abb1517b698f05c1074,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,902,116,
ri_d6a5369d3634495b734a,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,2,5,4,4,2,True,0,,200,880,117,
ri_de945f25b3010fea5cd0,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,2,4,3,4,2,True,0,,200,866,113,
ri_d98376e78762eb256a21,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1,1,1,1,1,1,True,0,,200,868,116,
ri_13af40b9f5e29f3fedea,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,5,5,5,5,1,True,0,,200,881,114,
ri_792bb495c424b03b66e5,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,4,3,4,2,True,0,,200,869,117,
ri_824362fc6d55954be8c5,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,1,4,5,5,2,True,0,,200,866,116,
ri_da701c5faa8cedd02493,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,4,4,4,1,True,0,,200,875,113,
ri_2de1572456564d32b4ab,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,4,5,5,5,1,True,0,,200,895,116,
ri_b273e56b6cc7f0c9e158,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,4,3,3,2,True,0,,200,876,116,
ri_acbc03f5abab4e56dad1,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,3,4,5,4,2,True,0,,200,867,111,
ri_1daf98b3bdfe693d51c0,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,3,5,5,3,3,True,0,,200,857,114,
ri_7acf96fcfa8afb3288b5,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,3,1,True,0,,200,874,112,
ri_c06ff4876f44225cd4e2,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,3,2,True,0,,200,884,115,
ri_addf68333ae308038b7e,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,4,5,5,5,1,True,0,,200,865,114,
ri_2de406e01af00eee1255,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,891,114,
ri_6e29b063eba09b4b8684,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,4,2,1,3,True,0,,200,865,116,
ri_11548bda45b42bf5ecfc,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,5,5,5,5,1,True,0,,200,879,114,
ri_2fcc17d2074bca5d0757,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,878,115,
ri_81bb4d971cea388c775d,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,4,5,5,1,True,0,,200,881,115,
ri_581d6a83862cb763bd53,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,2,4,5,4,2,True,0,,200,894,116,
ri_1975007a22328d45d224,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,3,5,4,4,2,True,0,,200,882,118,
ri_d33dfa8f316329473d77,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,4,4,5,5,1,True,0,,200,892,115,
ri_c6a5cdfe7bfe85e3f39b,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,1,5,3,1,3,True,0,,200,853,114,
ri_4ec339e0218876071ab7,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,4,5,5,5,1,True,0,,200,883,116,
ri_4250ec2e257bfa31e7e3,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,4,3,3,3,True,0,,200,870,116,
ri_fd206bbc29975359b095,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,5,5,5,5,1,True,0,,200,879,114,
ri_5416bdf0bc23cf24cb31,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,1,3,5,1,3,True,0,,200,874,114,
ri_5740b49120620dbfe4a3,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,3,1,True,0,,200,885,116,
ri_0c3da378598fc9910983,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,883,116,
ri_180cad8edd75d1ca0c53,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,4,5,5,5,1,True,0,,200,863,113,
ri_1d5f90b35862ae719b65,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,874,117,
ri_fc679f35e1f2270c399a,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,874,116,
ri_06c1190e26b1290ae50b,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,3,5,5,5,2,True,0,,200,911,117,
ri_248cb4c277bfba4db644,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,5,5,5,5,1,True,0,,200,872,114,
ri_30301f55167df5848f4c,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,4,5,5,1,True,0,,200,906,117,
ri_1499b23182f9bea092df,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,2,4,3,5,2,True,0,,200,879,116,
ri_a9b9e2a939d556e23f53,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,3,2,2,3,True,0,,200,866,117,
ri_5ba73a7d8d8af4853197,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,4,1,True,0,,200,874,116,
ri_3f8b79d1ff7bd852af89,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,3,3,3,3,3,True,0,,200,860,115,
ri_6079a0f9283860cc36c8,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,4,5,5,5,1,True,0,,200,911,117,
ri_50b5dcd4c549dbe1b2ee,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,4,5,5,1,True,0,,200,872,114,
ri_4a85b58e7cab0987f02b,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,5,1,True,0,,200,867,116,
ri_9282e456ec872fda673b,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,3,3,4,2,True,0,,200,867,116,
ri_6b33c98f831f7a1e79a5,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,3,5,5,4,2,True,0,,200,887,118,
ri_5ca44b3eed9a4694ac1f,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,2,2,2,2,2,2,True,0,,200,861,114,
ri_f5d7cebaadd9c5a90317,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1,1,1,1,1,1,True,0,,200,890,113,
ri_329ff2db999c2b85a671,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,3,4,4,3,2,True,0,,200,883,116,
ri_3979f07185b87188e7a8,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,3,3,4,4,2,True,0,,200,890,118,
ri_ec217d8d896ad67eab47,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,4,5,5,5,1,True,0,,200,870,114,
ri_82e440f9654cf2d84141,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3,2,5,3,4,2,True,0,,200,866,117,
ri_87e0e4c2052e67048ed9,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,2,4,4,4,2,True,0,,200,870,117,
ri_611f7fa0b4f7d36adf33,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4,2,4,3,2,3,True,0,,200,873,115,
ri_2b3fc02f2dbe8f801f1e,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5,3,5,5,3,1,True,0,,200,870,115,
